1500081226121503;doge_rur;buy;1,98621805;0,39036001;1537514125556;0;2;0,00000000;
1500081226122488;doge_rur;buy;1,98621805;0,38891987;1537514185026;0;2;0,00000000;
1500081226128128;doge_rur;buy;1,98576835;0,38900001;1537514503829;0;2;0,00000000;
1500081226128366;doge_rur;buy;1,98576835;0,39000001;1537514518860;0;2;0,00000000;
1500081226128818;doge_rur;buy;1,98571179;0,39047519;1537514540045;1537514548796;1;1,98571179;
1500081226134584;doge_rur;buy;1,98619576;0,39088158;1537514857175;0;2;0,00000000;
1500081226136340;doge_rur;buy;1,98549011;0,39330001;1537514956105;1537514988542;1;1,98549011;
1500081226141889;doge_rur;buy;1,98495265;0,39106152;1537515293054;0;2;0,00000000;
1500081226145263;doge_rur;buy;1,98605996;0,38974001;1537515500278;0;2;0,00000000;
1500081226146442;doge_rur;buy;1,98605996;0,38957719;1537515566379;0;2;0,00000000;
1500081226148259;doge_rur;buy;1,98605996;0,38991041;1537515677872;0;2;0,00000000;
1500081226148626;doge_rur;buy;1,98416380;0,39135608;1537515702217;1537515793662;1;1,98416380;
1500081226154936;doge_rur;buy;1,98443309;0,39135608;1537516113322;0;2;0,00000000;
1500081226157765;doge_rur;buy;1,98343227;0,39176001;1537516276954;0;2;0,00000000;
1500081226158168;doge_rur;buy;1,98451226;0,39135608;1537516298572;1537516711224;1;1,98451226;
1500081226165500;doge_rur;buy;1,98342820;0,39135609;1537516799873;0;2;0,00000000;
1500081226166149;doge_rur;buy;1,98342820;0,39135608;1537516848224;1537516900523;1;1,98342820;
1500081226167782;doge_rur;buy;1,98471716;0,39325001;1537516964070;0;2;0,00000000;
1500081226168309;doge_rur;buy;1,98432050;0,39057499;1537517008580;0;2;0,00000000;
1500081226168772;doge_rur;buy;1,98432050;0,39500001;1537517046703;1537517071552;1;1,98432050;
1500081226172656;doge_rur;buy;1,98628786;0,39373001;1537517347579;0;2;0,00000000;
1500081226173043;doge_rur;buy;1,98628786;0,39411251;1537517371979;0;2;0,00000000;
1500081226174148;doge_rur;buy;1,98503142;0,39135609;1537517446743;0;2;0,00000000;
1500081226174392;doge_rur;buy;1,98503142;0,39006001;1537517464989;0;2;0,00000000;
1500081226175132;doge_rur;buy;1,98463416;0,39170001;1537517511233;0;2;0,00000000;
1500081226176035;doge_rur;buy;1,98295008;0,38960292;1537517569459;0;2;0,00000000;
1500081226178654;doge_rur;buy;1,97926742;0,39611251;1537517757183;1537517871258;1;1,97926742;
1500081226181510;doge_rur;buy;1,97866887;0,39726063;1537517940511;1537517982010;1;1,97866887;
1500081226183116;doge_rur;buy;1,97508426;0,39611251;1537518048371;1537518113348;1;1,97508426;
1500081226185359;doge_rur;buy;1,97489071;0,39611251;1537518182243;1537518365103;1;1,97489071;
1500081226188976;doge_rur;buy;1,97423192;0,39741999;1537518428643;1537518489129;1;1,97423192;
1500081226191978;doge_rur;buy;1,97438878;0,39611251;1537518680003;1537520944422;1;1,97002263;
1500081226221472;doge_rur;buy;1,97290015;0,39750001;1537521035931;1537521292731;1;1,97290015;
1500081226225773;doge_rur;buy;1,97257998;0,39750001;1537521372305;0;2;0,00000000;
1500081226230362;doge_rur;buy;1,96637283;0,39799001;1537521758204;1537521773810;1;1,96637283;
1500081226231403;doge_rur;buy;1,96858697;0,39791044;1537521845960;0;2;0,00000000;
1500081226231938;doge_rur;buy;1,96482094;0,39750001;1537521906767;0;2;0,00000000;
1500081226250360;doge_rur;buy;1,96317565;0,39752001;1537523369516;0;2;0,00000000;
1500081226250563;doge_rur;buy;1,96317565;0,39757698;1537523382952;1537523491556;1;1,96317565;
1500081226252498;doge_rur;buy;1,96303922;0,39750000;1537523574400;0;2;0,00000000;
1500081226257244;doge_rur;buy;1,96265659;0,39770001;1537524012253;1537524755085;1;1,96265659;
1500081226266658;doge_rur;buy;1,97049062;0,39750000;1537524817427;1537524898555;1;1,97049062;
1500081226268632;doge_rur;buy;1,97020082;0,39750000;1537525013349;1537525212865;1;1,97020082;
1500081226271677;doge_rur;buy;1,96334055;0,39750001;1537525317194;0;2;0,00000000;
1500081226272252;doge_rur;buy;1,96334055;0,39948751;1537525360899;1537525404304;1;1,96334055;
1500081226273606;doge_rur;buy;1,96255533;0,39750000;1537525478624;1537525638714;1;1,96255533;
1500081226276185;doge_rur;buy;1,96255533;0,39750000;1537525708688;1537525780628;1;1,96255533;
1500081226277749;doge_rur;buy;1,97331943;0,39670658;1537525863344;1537525899234;1;1,97331943;
1500081226279083;doge_rur;buy;1,97759643;0,39492939;1537525972194;1537526000844;1;1,97759643;
1500081226280145;doge_rur;buy;1,97730959;0,39492939;1537526066154;1537526075144;1;1,97730959;
1500081226281889;doge_rur;buy;1,97871773;0,39370245;1537526231877;1537526241575;1;1,97871773;
1500081226283301;doge_rur;buy;1,97730959;0,39362973;1537526361758;0;2;0,00000000;
1500081226283577;doge_rur;buy;1,97730959;0,39300003;1537526394581;0;2;0,00000000;
1500081226283753;doge_rur;buy;1,97730959;0,39284404;1537526409272;0;2;0,00000000;
1500081226284191;doge_rur;buy;1,97374045;0,39427507;1537526452888;0;2;0,00000000;
1500081226284399;doge_rur;buy;1,97374045;0,39284404;1537526478005;0;2;0,00000000;
1500081226285444;doge_rur;buy;1,98026285;0,39362973;1537526602654;0;2;0,00000000;
1500081226285644;doge_rur;buy;1,98026285;0,39409231;1537526622148;0;2;0,00000000;
1500081226285856;doge_rur;buy;1,98026285;0,39410001;1537526640134;0;2;0,00000000;
1500081226286075;doge_rur;buy;1,97334572;0,39428001;1537526665664;0;2;0,00000000;
1500081226286325;doge_rur;buy;1,97334572;0,39417001;1537526697704;1537526720529;1;1,97334572;
1500081226287481;doge_rur;buy;1,97256024;0,39434001;1537526808319;1537526850559;1;1,97256024;
1500081226288697;doge_rur;buy;1,97274869;0,39413066;1537526916033;0;2;0,00000000;
1500081226289122;doge_rur;buy;1,97274869;0,39404407;1537526958670;0;2;0,00000000;
1500081226289326;doge_rur;buy;1,97274869;0,39428001;1537526973210;1537526991550;1;1,97274869;
1500081226290282;doge_rur;buy;1,97230834;0,39640000;1537527058574;0;2;0,00000000;
1500081226291941;doge_rur;buy;1,97329434;0,39434379;1537527207410;0;2;0,00000000;
1500081226292314;doge_rur;buy;1,97329434;0,39435001;1537527237396;0;2;0,00000000;
1500081226292734;doge_rur;buy;1,97056229;0,39434365;1537527267336;0;2;0,00000000;
1500081226293169;doge_rur;buy;1,97056229;0,39435001;1537527295764;0;2;0,00000000;
1500081226293625;doge_rur;buy;1,98016703;0,39284404;1537527328793;0;2;0,00000000;
1500081226293876;doge_rur;buy;1,98016703;0,39409750;1537527346782;0;0;0,00000000
